Asset NO.(SAP),รหัสครุภัณฑ์,รายละเอียดสินทรัพย์,วันที่ขึ้นทะเบียนสินทรัพย์,หน่วยนับ,Price,life_time,ชนิด,ลักษณะ,หน่วยงาน,ชื่อหน่วยงาน
60000006024,6406017010118,ลำโพง แบบ Full Rang ขนาด 8 นิ้ว,2020-09-24,ตู้,14528.46,5.0,F017 ลำโพง,F026 ลำโพง,0213,กองอาคารสถานที่
60000006025,6406017010119,ลำโพง แบบ Full Rang ขนาด 8 นิ้ว,2020-09-24,ตู้,14528.46,5.0,F017 ลำโพง,F026 ลำโพง,0213,กองอาคารสถานที่
60000006026,6406017010120,ลำโพง แบบ Full Rang ขนาด 8 นิ้ว,2020-09-24,ตู้,14528.46,5.0,F017 ลำโพง,F026 ลำโพง,0213,กองอาคารสถานที่
60000006027,6406017010121,ลำโพง แบบ Full Rang ขนาด 8 นิ้ว,2020-09-24,ตู้,14528.46,5.0,F017 ลำโพง,F026 ลำโพง,0213,กองอาคารสถานที่
60000006028,6406018010169,ไมโครโฟน ไมโครโฟนไร้สายชนิดหนีบปกเสื้อและชนิดมือถือ,2020-09-24,ตัว,32100.0,5.0,F018 ไมโครโฟน,F028 ไมโครโฟน,0213,กองอาคารสถานที่
60000006029,6406018010170,ไมโครโฟน ไมโครโฟนไร้สายชนิดหนีบปกเสื้อและชนิดมือถือ,2020-09-24,ตัว,32100.0,5.0,F018 ไมโครโฟน,F028 ไมโครโฟน,0213,กองอาคารสถานที่
60000006030,6406018010171,ไมโครโฟน ไมโครโฟนไร้สายชนิดหนีบปกเสื้อและชนิดมือถือ,2020-09-24,ตัว,32100.0,5.0,F018 ไมโครโฟน,F028 ไมโครโฟน,0213,กองอาคารสถานที่
60000006031,6406018010172,ไมโครโฟน ไมโครโฟนไร้สายชนิดหนีบปกเสื้อและชนิดมือถือ,2020-09-24,ตัว,32100.0,5.0,F018 ไมโครโฟน,F028 ไมโครโฟน,0213,กองอาคารสถานที่
60000006032,6406018010173,ไมโครโฟน ไมโครโฟนไร้สายชนิดหนีบปกเสื้อและชนิดมือถือ,2020-09-24,ตัว,32100.0,5.0,F018 ไมโครโฟน,F028 ไมโครโฟน,0213,กองอาคารสถานที่
60000006033,6406018010174,ไมโครโฟน ไมโครโฟนไร้สายชนิดหนีบปกเสื้อและชนิดมือถือ,2020-09-24,ตัว,32100.0,5.0,F018 ไมโครโฟน,F028 ไมโครโฟน,0213,กองอาคารสถานที่
60000006034,6406018010175,ไมโครโฟน ไมโครโฟนไร้สายชนิดหนีบปกเสื้อและชนิดมือถือ,2020-09-24,ตัว,32100.0,5.0,F018 ไมโครโฟน,F028 ไมโครโฟน,0213,กองอาคารสถานที่
60000006035,6406018010176,ไมโครโฟน ไมโครโฟนไร้สายชนิดหนีบปกเสื้อและชนิดมือถือ,2020-09-24,ตัว,32100.0,5.0,F018 ไมโครโฟน,F028 ไมโครโฟน,0213,กองอาคารสถานที่
60000006036,6406018010177,ไมโครโฟน ไมโครโฟนไร้สายชนิดหนีบปกเสื้อและชนิดมือถือ,2020-09-24,ตัว,32100.0,5.0,F018 ไมโครโฟน,F028 ไมโครโฟน,0213,กองอาคารสถานที่
70000007831,640700901000047,โทรทัศน์ จอ TV LED ขนาด 60 นิ้ว พร้อมโครงเลื่อน,2021-04-01,เครื่อง,35310.0,5.0,G009 โทรทัศน์,G015 โทรทัศน์,0213,กองอาคารสถานที่
70000008042,620703004000002,เครื่องผสมสัญญาณเสียง เครื่องผสมสัญญาณเสียง 12 ช่อง,2019-03-12,เครื่อง,40125.0,5.0,G030 ระบบวิดีโอสำหรับห้องประชุม,G054 เครื่องผสมสัญญาณเสียง,0213,กองอาคารสถานที่
70000008043,620703004000003,เครื่องผสมสัญญาณเสียง เครื่องผสมสัญญาณเสียง 12 ช่อง,2019-03-12,เครื่อง,40125.0,5.0,G030 ระบบวิดีโอสำหรับห้องประชุม,G054 เครื่องผสมสัญญาณเสียง,0213,กองอาคารสถานที่
70000008084,630700201000001,"เครื่องฉายภาพข้ามศรีษะ เครื่องฉายภาพขนาด 5,000 lm WXGA",2020-09-24,เครื่อง,85600.0,5.0,G002 เครื่องฉาย,G007 เครื่องฉาย,0213,กองอาคารสถานที่
70000008085,630700201000002,"เครื่องฉายภาพข้ามศรีษะ เครื่องฉายภาพขนาด 5,000 lm WXGA",2020-09-24,เครื่อง,85600.0,5.0,G002 เครื่องฉาย,G007 เครื่องฉาย,0213,กองอาคารสถานที่
70000008086,630700201000003,"เครื่องฉายภาพข้ามศรีษะ เครื่องฉายภาพขนาด 5,000 lm WXGA",2020-09-24,เครื่อง,85600.0,5.0,G002 เครื่องฉาย,G007 เครื่องฉาย,0213,กองอาคารสถานที่
70000008087,630700201000004,"เครื่องฉายภาพข้ามศรีษะ เครื่องฉายภาพ ขนาด 5,500 lm WXGA All Laser 2000 H.",2020-09-24,เครื่อง,267500.0,5.0,G002 เครื่องฉาย,G007 เครื่องฉาย,0213,กองอาคารสถานที่
70000008088,630700201000005,"เครื่องฉายภาพข้ามศรีษะ เครื่องฉายภาพขนาด 1,280x800 WXGA 5,000 lm.",2020-09-24,เครื่อง,85600.0,5.0,G002 เครื่องฉาย,G007 เครื่องฉาย,0213,กองอาคารสถานที่
70000008089,630700601000015,จอรับภาพ จอรับภาพชนิดมอเตอร์ ขนาด 150 นิ้ว,2020-09-24,จอ,21693.18,5.0,G006 จอรับภาพ,G011 จอรับภาพ,0213,กองอาคารสถานที่
70000008090,630700601000016,จอรับภาพ จอรับภาพชนิดมอเตอร์ ขนาด 150 นิ้ว,2020-09-24,จอ,21693.18,5.0,G006 จอรับภาพ,G011 จอรับภาพ,0213,กองอาคารสถานที่
70000008091,630700601000017,จอรับภาพ จอรับภาพชนิดมอเตอร์ ขนาด 150 นิ้ว,2020-09-24,จอ,21693.18,5.0,G006 จอรับภาพ,G011 จอรับภาพ,0213,กองอาคารสถานที่
70000008092,630700601000018,จอรับภาพ จอรับภาพชนิดมอเตอร์ ขนาด 200 นิ้ว,2020-09-24,จอ,39804.0,5.0,G006 จอรับภาพ,G011 จอรับภาพ,0213,กองอาคารสถานที่
70000008093,630700601000019,จอรับภาพ จอรับภาพชนิดมอเตอร์ ขนาด 150 นิ้ว,2020-09-24,จอ,21693.18,5.0,G006 จอรับภาพ,G011 จอรับภาพ,0213,กองอาคารสถานที่
70000008094,630700901000116,โทรทัศน์ จอ LED สำหรับมอนิเตอร์ห้องควบคุม ขนาดไม่ต่ำกว่า 24 นิ้ว,2020-09-24,เครื่อง,23086.32,5.0,G009 โทรทัศน์,G015 โทรทัศน์,0213,กองอาคารสถานที่
70000008095,630700901000117,โทรทัศน์ จอ LED สำหรับมอนิเตอร์ห้องควบคุม ขนาดไม่ต่ำกว่า 24 นิ้ว,2020-09-24,เครื่อง,23086.32,5.0,G009 โทรทัศน์,G015 โทรทัศน์,0213,กองอาคารสถานที่
70000008096,630700901000118,โทรทัศน์ จอ LED สำหรับมอนิเตอร์ห้องควบคุม ขนาดไม่ต่ำกว่า 24 นิ้ว,2020-09-24,เครื่อง,23086.32,5.0,G009 โทรทัศน์,G015 โทรทัศน์,0213,กองอาคารสถานที่
70000008097,630700901000119,โทรทัศน์ จอ LED สำหรับมอนิเตอร์ห้องควบคุม ขนาดไม่ต่ำกว่า 24 นิ้ว,2020-09-24,เครื่อง,23086.32,5.0,G009 โทรทัศน์,G015 โทรทัศน์,0213,กองอาคารสถานที่
70000008098,630700901000120,โทรทัศน์ จอ LED สำหรับมอนิเตอร์ห้องควบคุม,2020-09-24,เครื่อง,23086.32,5.0,G009 โทรทัศน์,G015 โทรทัศน์,0213,กองอาคารสถานที่
70000008099,630701001000001,"เครื่องเล่น/บันทึก เครื่องเล่น MP3,SD Card,USB and FM Tuner",2020-09-24,เครื่อง,21400.0,5.0,G010 เครื่องเล่น,G016 เครื่องเล่น,0213,กองอาคารสถานที่
70000008100,630701502000001,เครื่องควบคุม (ครุภัณฑ์โฆษณา) แผงควบคุมสัญญาณเสียงแบบดิจิตอล,2020-09-24,เครื่อง,23882.4,5.0,G015 กล้องวงจรปิด,G021 เครื่องควบคุม,0213,กองอาคารสถานที่
70000008101,630701503000001,เครื่องสลับสัญญาณภาพแบบดิจิตอล (ครุภัณฑ์โฆษณา) เครื่องสลับสัญญาณภาพและเสียง,2020-09-24,เครื่อง,65676.6,5.0,G015 กล้องวงจรปิด,G022 เครื่องสลับสัญญาณภาพแบบดิจิตอล,0213,กองอาคารสถานที่
70000008102,630701503000002,เครื่องสลับสัญญาณภาพแบบดิจิตอล (ครุภัณฑ์โฆษณา) เครื่องสลับสัญญาณภาพและเสียง,2020-09-24,เครื่อง,65676.6,5.0,G015 กล้องวงจรปิด,G022 เครื่องสลับสัญญาณภาพแบบดิจิตอล,0213,กองอาคารสถานที่
70000008103,630701503000003,เครื่องสลับสัญญาณภาพแบบดิจิตอล (ครุภัณฑ์โฆษณา) เครื่องสลับสัญญาณภาพและเสียง,2020-09-24,เครื่อง,65676.6,5.0,G015 กล้องวงจรปิด,G022 เครื่องสลับสัญญาณภาพแบบดิจิตอล,0213,กองอาคารสถานที่
70000008104,630701503000004,เครื่องสลับสัญญาณภาพแบบดิจิตอล (ครุภัณฑ์โฆษณา) เครื่องสลับสัญญาณภาพและเสียงห้องประชุม 150 ที่นั่ง,2020-09-24,เครื่อง,65676.6,5.0,G015 กล้องวงจรปิด,G022 เครื่องสลับสัญญาณภาพแบบดิจิตอล,0213,กองอาคารสถานที่
